scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,common_name,url,image_url,user_login,id,species_guess,iconic_taxon_name,taxon_id,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,user_id,user_name,created_at,updated_at,quality_grade,license,sound_url,oauth_application_id,captive_cultivated
Cervus canadensis nannodes,2017-10-21 20:41:22 -0400,,"California, US",38.1837646805,-122.9573832271,"Point Reyes National Seashore, California, tule elk, Cervus canadensis nannodes, silhouette, tule elk Cervus canadensis nannodes in silhouette",Tule Elk,https://www.inaturalist.org/observations/97088773,https://inaturalist-open-data.s3.amazonaws.com/photos/161392189/medium.jpg,paulasman,97088773,Tule Elk,Mammalia,566549,2,0,2017-10-21 20:41:22,2017-10-21,2017-10-22 00:41:22 UTC,Eastern Time (US & Canada),NA,28300,,obscured,true,,,1168585,Paul Asman,2021-10-03 23:46:42 UTC,2022-08-17 16:54:55 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-10-01 16:48:00 -0700,,"California, US",38.0678009562,-122.8862151527,,Tule Elk,https://www.inaturalist.org/observations/96979588,https://inaturalist-open-data.s3.amazonaws.com/photos/161190578/medium.jpeg,lorri-gong,96979588,Tule Elk,Mammalia,566549,3,0,2021/10/01 4:48 PM PDT,2021-10-01,2021-10-01 23:48:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,20270,Lorri Gong,2021-10-03 03:41:43 UTC,2022-08-17 18:00:52 UTC,research,CC-BY-NC-ND,,NA,false
Cervus canadensis nannodes,2021-09-27 11:06:00 -0700,,"California, US",38.1242072297,-122.8724236189,,Tule Elk,https://www.inaturalist.org/observations/96904106,https://inaturalist-open-data.s3.amazonaws.com/photos/161053213/medium.jpeg,andybridges,96904106,Tule Elk,Mammalia,566549,2,0,2021/09/27 11:06 AM MST,2021-09-27,2021-09-27 18:06:00 UTC,Arizona,61,28300,,obscured,true,,,52828,Andy Bridges,2021-10-02 16:08:10 UTC,2022-08-17 17:25:09 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2016-12-28 15:04:06 UTC,"Tomales Point Tule Elk herd in better, greener days (2016). ","California, US",38.0234508904,-122.8084033615,,Tule Elk,https://www.inaturalist.org/observations/96813213,https://static.inaturalist.org/photos/160890885/medium.jpg,rockpaperstar11,96813213,Tule Elk,Mammalia,566549,3,0,Wed Dec 28 2016 15:04:06 GMT-0800 (PST),2016-12-28,2016-12-28 15:04:06 UTC,UTC,1478,28300,,obscured,true,,,5060998,L. Frongia,2021-10-01 19:06:43 UTC,2022-08-17 16:54:57 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-05 22:20:01 -0700,,"Marin County, US-CA, US",38.0691802613,-122.9761572035,,Tule Elk,https://www.inaturalist.org/observations/96793994,https://static.inaturalist.org/photos/160858300/medium.jpeg,dreamweapon,96793994,Tule Elk,Mammalia,566549,1,0,2021-09-05 22:20:01,2021-09-05,2021-09-06 05:20:01 UTC,Pacific Time (US & Canada),11520,28300,,obscured,true,gps,gps,4707556,Nicolas Escovedo,2021-10-01 16:04:38 UTC,2021-10-01 17:00:42 UTC,research,,,2,false
Cervus canadensis nannodes,2021-09-26 13:02:15 -0700,,"California, US",38.1660074245,-122.9522868446,,Tule Elk,https://www.inaturalist.org/observations/96736013,https://static.inaturalist.org/photos/160753349/medium.jpg,max_benningfield,96736013,Tule Elk,Mammalia,566549,1,0,Sun Sep 26 2021 13:02:15 GMT-0700 (PDT),2021-09-26,2021-09-26 20:02:15 UTC,Pacific Time (US & Canada),3511,28300,,obscured,true,,,2169976,Max Benningfield,2021-09-30 23:18:13 UTC,2021-10-01 00:39:11 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-28 15:28:00 -1000,,"California, US",38.0554478891,-122.8662808435,,Tule Elk,https://www.inaturalist.org/observations/96645944,https://inaturalist-open-data.s3.amazonaws.com/photos/160588039/medium.jpeg,clintkellner,96645944,Tule Elk,Mammalia,566549,4,0,2021/09/28 3:28 PM HST,2021-09-28,2021-09-29 01:28:00 UTC,Hawaii,33,28300,,obscured,true,,,1970819,Clint Kellner,2021-09-30 01:47:51 UTC,2022-08-17 17:25:14 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-08-29 15:31:09 -0700,,"California, US",38.3267551194,-122.9300239527,,Tule Elk,https://www.inaturalist.org/observations/96592423,https://static.inaturalist.org/photos/160492919/medium.jpg,rockpaperstar11,96592423,Tule Elk,Mammalia,566549,1,0,Sun Aug 29 2021 15:31:09 GMT-0700 (PDT),2021-08-29,2021-08-29 22:31:09 UTC,Pacific Time (US & Canada),4,28270,,obscured,true,,,5060998,L. Frongia,2021-09-29 16:35:28 UTC,2021-09-29 17:17:19 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-17 15:12:00 -0700,"So stoked to see one here! Only one, missing an antler.","California, US",37.1643896747,-121.1148624184,,Tule Elk,https://www.inaturalist.org/observations/96185417,https://inaturalist-open-data.s3.amazonaws.com/photos/159758676/medium.jpeg,newtpatrol,96185417,Tule Elk,Mammalia,566549,3,0,2021/09/17 3:12 PM PDT,2021-09-17,2021-09-17 22:12:00 UTC,Pacific Time (US & Canada),438,28447,,obscured,true,,,60643,Stacie Wolny,2021-09-26 04:09:15 UTC,2024-08-31 20:25:01 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-25 14:30:48 -0700,,"California, US",38.1525765892,-122.831431229,,Tule Elk,https://www.inaturalist.org/observations/96174808,https://inaturalist-open-data.s3.amazonaws.com/photos/159743625/medium.jpg,frankf,96174808,Tule Elk,Mammalia,566549,3,0,Sat Sep 25 2021 14:30:48 GMT-0700 (PDT),2021-09-25,2021-09-25 21:30:48 UTC,Pacific Time (US & Canada),56,28300,,obscured,true,,,2299076,,2021-09-26 02:03:26 UTC,2022-08-17 20:25:23 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-22 14:26:00 -0700,Distant; heat waves.,"California, US",38.163230664,-122.9999308749,,Tule Elk,https://www.inaturalist.org/observations/95927934,https://static.inaturalist.org/photos/159310528/medium.jpeg,cnddb_brian,95927934,Tule Elk,Mammalia,566549,2,0,2021/09/22 2:26 PM PDT,2021-09-22,2021-09-22 21:26:00 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,1341402,Brian A.,2021-09-24 03:53:22 UTC,2023-12-07 21:16:34 UTC,research,,,NA,false
Cervus canadensis nannodes,2021-09-21 15:26:39 -0700,,"California, US",38.1610428251,-122.911557663,,Tule Elk,https://www.inaturalist.org/observations/95731337,https://inaturalist-open-data.s3.amazonaws.com/photos/158963238/medium.jpg,sanjoaquinserpents,95731337,Tule Elk,Mammalia,566549,1,0,Tue Sep 21 2021 15:26:39 GMT-0700 (PDT),2021-09-21,2021-09-21 22:26:39 UTC,Pacific Time (US & Canada),8074,28300,,obscured,true,,,791120,Noah M. Morales,2021-09-22 05:11:17 UTC,2021-09-22 05:50:55 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-21 12:57:19 -0700,,"California, US",38.011290768,-122.8774241093,,Tule Elk,https://www.inaturalist.org/observations/95718916,https://inaturalist-open-data.s3.amazonaws.com/photos/158939311/medium.jpg,sanjoaquinserpents,95718916,Tule Elk,Mammalia,566549,3,0,Tue Sep 21 2021 12:57:19 GMT-0700 (PDT),2021-09-21,2021-09-21 19:57:19 UTC,Pacific Time (US & Canada),8083,28300,,obscured,true,,,791120,Noah M. Morales,2021-09-22 01:35:03 UTC,2022-08-17 18:00:51 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-21 11:22:42 -0700,,"California, US",38.1710903355,-122.9371828678,,Tule Elk,https://www.inaturalist.org/observations/95706721,https://inaturalist-open-data.s3.amazonaws.com/photos/158915657/medium.jpg,ericsimons,95706721,Tule Elk,Mammalia,566549,2,0,Tue Sep 21 2021 11:22:42 GMT-0700 (PDT),2021-09-21,2021-09-21 18:22:42 UTC,Pacific Time (US & Canada),6,28300,,obscured,true,,,3809,Eric Simons,2021-09-21 23:02:00 UTC,2022-08-17 17:25:18 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-21 10:39:06 -0700,,"California, US",38.173731672,-122.9705490294,,Tule Elk,https://www.inaturalist.org/observations/95706589,https://inaturalist-open-data.s3.amazonaws.com/photos/158915356/medium.jpg,ericsimons,95706589,Tule Elk,Mammalia,566549,2,0,Tue Sep 21 2021 10:39:06 GMT-0700 (PDT),2021-09-21,2021-09-21 17:39:06 UTC,Pacific Time (US & Canada),4,28300,,obscured,true,,,3809,Eric Simons,2021-09-21 23:00:09 UTC,2022-08-17 17:25:19 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-08-26 18:31:00 -0700,,"California, US",37.3708604963,-121.2229868089,,Tule Elk,https://www.inaturalist.org/observations/95703516,https://inaturalist-open-data.s3.amazonaws.com/photos/158909009/medium.jpeg,sferry,95703516,Tule Elk,Mammalia,566549,1,0,2021/08/26 6:31 PM PDT,2021-08-26,2021-08-27 01:31:00 UTC,Pacific Time (US & Canada),8,28417,,obscured,true,,,424109,,2021-09-21 22:26:53 UTC,2021-09-21 23:33:52 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-11 20:50:00 -0700,,"California, US",37.2910010034,-121.2445582575,,Tule Elk,https://www.inaturalist.org/observations/95703515,https://inaturalist-open-data.s3.amazonaws.com/photos/158908989/medium.jpeg,sferry,95703515,Tule Elk,Mammalia,566549,1,0,2021/09/11 8:50 PM PDT,2021-09-11,2021-09-12 03:50:00 UTC,Pacific Time (US & Canada),61,28417,,obscured,true,,,424109,,2021-09-21 22:26:53 UTC,2021-09-21 23:33:57 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-08-04 19:06:00 -0700,,"California, US",37.3192145949,-121.3033879885,,Tule Elk,https://www.inaturalist.org/observations/95703111,https://inaturalist-open-data.s3.amazonaws.com/photos/158908545/medium.jpeg,sferry,95703111,Tule Elk,Mammalia,566549,2,0,2021/08/04 7:06 PM PDT,2021-08-04,2021-08-05 02:06:00 UTC,Pacific Time (US & Canada),15,28417,,obscured,true,,,424109,,2021-09-21 22:21:51 UTC,2023-07-18 16:30:21 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-18 11:29:47 -0700,,"San Luis Obispo County, US-CA, US",35.4100859083,-120.1151237447,,Tule Elk,https://www.inaturalist.org/observations/95626931,https://static.inaturalist.org/photos/158774565/medium.jpg,cassiemeganc,95626931,Tule Elk,Mammalia,566549,1,0,Sat Sep 18 2021 11:29:47 GMT-0700 (PDT),2021-09-18,2021-09-18 18:29:47 UTC,Pacific Time (US & Canada),6,28677,,obscured,true,,,1445638,Cassie C,2021-09-21 04:46:02 UTC,2021-10-06 03:52:14 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-19 09:23:00 -0700,,"California, US",37.3576042344,-121.9690522331,,Tule Elk,https://www.inaturalist.org/observations/95507925,https://inaturalist-open-data.s3.amazonaws.com/photos/158566317/medium.jpg,merav,95507925,Tule Elk,Mammalia,566549,1,0,2021/09/19 9:23 AM PDT,2021-09-19,2021-09-19 16:23:00 UTC,Pacific Time (US & Canada),8,28417,,obscured,true,,,34038,Merav Vonshak,2021-09-20 05:43:33 UTC,2022-12-17 05:08:06 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-19 10:22:00 -0700,,"California, US",37.3649193071,-121.8420814933,,Tule Elk,https://www.inaturalist.org/observations/95507922,https://inaturalist-open-data.s3.amazonaws.com/photos/158566035/medium.jpg,merav,95507922,Tule Elk,Mammalia,566549,1,0,2021/09/19 10:22 AM PDT,2021-09-19,2021-09-19 17:22:00 UTC,Pacific Time (US & Canada),15,28417,,obscured,true,,,34038,Merav Vonshak,2021-09-20 05:43:32 UTC,2021-09-20 07:45:02 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-19 07:48:00 -0700,Known herd on ridge near Hellyer County Park,"California, US",37.3789633483,-121.9694179408,,Tule Elk,https://www.inaturalist.org/observations/95460908,https://inaturalist-open-data.s3.amazonaws.com/photos/158480677/medium.jpg,naturesarchive,95460908,Tule Elk,Mammalia,566549,1,0,2021/09/19 7:48 AM PDT,2021-09-19,2021-09-19 14:48:00 UTC,Pacific Time (US & Canada),143,28417,,obscured,true,,,215669,Michael Hawk,2021-09-19 21:45:27 UTC,2021-09-19 22:51:40 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-16 16:06:00 -0700,,"California, US",38.2509028534,-122.9353718596,,Tule Elk,https://www.inaturalist.org/observations/95429831,https://inaturalist-open-data.s3.amazonaws.com/photos/158415477/medium.jpeg,morganstickrod,95429831,Tule Elk,Mammalia,566549,2,0,2021/09/16 4:06 PM PDT,2021-09-16,2021-09-16 23:06:00 UTC,Pacific Time (US & Canada),227,28270,,obscured,true,,,781032,Morgan Stickrod,2021-09-19 18:10:47 UTC,2022-10-02 06:30:09 UTC,research,CC0,,NA,false
Cervus canadensis nannodes,2021-09-16 12:40:00 -0700,,"California, US",38.2795928312,-122.9615477114,,Tule Elk,https://www.inaturalist.org/observations/95429815,https://inaturalist-open-data.s3.amazonaws.com/photos/158415149/medium.jpeg,morganstickrod,95429815,Tule Elk,Mammalia,566549,2,0,2021/09/16 12:40 PM PDT,2021-09-16,2021-09-16 19:40:00 UTC,Pacific Time (US & Canada),182,28270,,obscured,true,,,781032,Morgan Stickrod,2021-09-19 18:10:45 UTC,2022-10-02 06:30:17 UTC,research,CC0,,NA,false
Cervus canadensis nannodes,2021-09-16 12:36:00 -0700,,"California, US",38.0941370586,-122.9265170775,,Tule Elk,https://www.inaturalist.org/observations/95429807,https://inaturalist-open-data.s3.amazonaws.com/photos/158415049/medium.jpeg,morganstickrod,95429807,Tule Elk,Mammalia,566549,2,0,2021/09/16 12:36 PM PDT,2021-09-16,2021-09-16 19:36:00 UTC,Pacific Time (US & Canada),383,28300,,obscured,true,,,781032,Morgan Stickrod,2021-09-19 18:10:43 UTC,2022-08-17 17:25:22 UTC,research,CC0,,NA,false
Cervus canadensis nannodes,2021-09-18 18:10:07 -0700,,"California, US",38.1473659583,-122.9877891809,,Tule Elk,https://www.inaturalist.org/observations/95371353,https://static.inaturalist.org/photos/158323643/medium.jpeg,pattyfosnaugh,95371353,Uapití de Tule,Mammalia,566549,1,0,2021-09-18 18:10:07,2021-09-18,2021-09-19 01:10:07 UTC,Pacific Time (US & Canada),8147,28300,,obscured,true,gps,gps,2459213,Patty Fosnaugh,2021-09-19 07:49:55 UTC,2021-09-19 17:33:25 UTC,research,,,2,false
Cervus canadensis nannodes,2021-09-17 15:36:00 -0700,,"California, US",38.1653547907,-122.9265650176,,Tule Elk,https://www.inaturalist.org/observations/95235620,https://inaturalist-open-data.s3.amazonaws.com/photos/158081084/medium.jpeg,vanessaelise,95235620,Tule Elk,Mammalia,566549,2,0,2021/09/17 3:36 PM PDT,2021-09-17,2021-09-17 22:36:00 UTC,Pacific Time (US & Canada),860,28300,,obscured,true,,,831689,Vanessa Ramirez,2021-09-18 06:10:08 UTC,2022-08-17 17:25:23 UTC,research,CC-BY,,NA,false
Cervus canadensis nannodes,2021-09-11 11:18:45 -0700,,"California, US",38.1311528374,-122.9503871291,,Tule Elk,https://www.inaturalist.org/observations/95112560,https://inaturalist-open-data.s3.amazonaws.com/photos/157862496/medium.jpg,maxlaubstein,95112560,Tule Elk,Mammalia,566549,3,0,Sat Sep 11 2021 11:18:45 GMT-0700 (PDT),2021-09-11,2021-09-11 18:18:45 UTC,Pacific Time (US & Canada),7,28300,,obscured,true,,,2765189,Max Laubstein,2021-09-17 03:59:31 UTC,2022-08-17 17:25:31 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-13 09:48:00 -0700,,"California, US",38.048255206,-122.9032079454,,Tule Elk,https://www.inaturalist.org/observations/94888607,https://inaturalist-open-data.s3.amazonaws.com/photos/157459151/medium.jpeg,nancyfox,94888607,Tule Elk,Mammalia,566549,3,0,2021/09/13 9:48 AM PDT,2021-09-13,2021-09-13 16:48:00 UTC,Pacific Time (US & Canada),189,28300,,obscured,true,,,402494,Nancy Fox,2021-09-15 01:39:02 UTC,2022-08-17 17:25:29 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-08-01 18:37:08 -0700,,"California, US",38.2493254228,-122.8720446237,,Tule Elk,https://www.inaturalist.org/observations/94793442,https://inaturalist-open-data.s3.amazonaws.com/photos/157290198/medium.jpg,jonathanyu,94793442,Tule Elk,Mammalia,566549,1,0,Sun Aug 01 2021 18:37:08 GMT-0700 (PDT),2021-08-01,2021-08-02 01:37:08 UTC,Pacific Time (US & Canada),16,28270,,obscured,true,,,4995072,,2021-09-14 06:06:20 UTC,2021-10-12 18:57:39 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-12 15:53:34 -0700,Cattle ranches don’t belong on Point Reyes ,"California, US",38.0618169289,-122.9891703298,,Tule Elk,https://www.inaturalist.org/observations/94787179,https://static.inaturalist.org/photos/157279672/medium.jpg,burdferguson,94787179,Tule Elk,Mammalia,566549,3,0,Sun Sep 12 2021 15:53:34 GMT-0700 (PDT),2021-09-12,2021-09-12 22:53:34 UTC,Pacific Time (US & Canada),5,28300,,obscured,true,,,551942,,2021-09-14 04:06:44 UTC,2022-08-17 17:25:28 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-03 15:04:14 -0700,,"California, US",38.1512241192,-122.8479269183,,Tule Elk,https://www.inaturalist.org/observations/94689207,https://inaturalist-open-data.s3.amazonaws.com/photos/157106393/medium.jpg,chalon9,94689207,Tule Elk,Mammalia,566549,2,0,Fri Sep 03 2021 15:04:14 GMT-0700 (PDT),2021-09-03,2021-09-03 22:04:14 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,2571501,Chalon Boesel,2021-09-13 08:43:29 UTC,2022-08-17 17:25:27 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-03 15:03:57 -0700,,"California, US",38.0194090787,-122.9502279726,,Tule Elk,https://www.inaturalist.org/observations/94689112,https://inaturalist-open-data.s3.amazonaws.com/photos/157106271/medium.jpg,chalon9,94689112,Tule Elk,Mammalia,566549,2,0,Fri Sep 03 2021 15:03:57 GMT-0700 (PDT),2021-09-03,2021-09-03 22:03:57 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,2571501,Chalon Boesel,2021-09-13 08:41:40 UTC,2022-08-17 17:25:26 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-06 14:47:49 -0700,,"California, US",37.5245233808,-121.951531229,,Tule Elk,https://www.inaturalist.org/observations/94658651,https://static.inaturalist.org/photos/157050261/medium.jpg,katieherrmann,94658651,Tule Elk,Mammalia,566549,2,0,Mon Sep 06 2021 14:47:49 GMT-0700 (PDT),2021-09-06,2021-09-06 21:47:49 UTC,Pacific Time (US & Canada),4,28388,,obscured,true,,,1880107,Katie Herrmann,2021-09-13 00:52:50 UTC,2024-01-19 16:23:47 UTC,research,,,3,false
Cervus canadensis nannodes,2021-08-27 18:00:00 -0700,,"California, US",37.243251693,-121.5405355386,,Tule Elk,https://www.inaturalist.org/observations/94535981,https://inaturalist-open-data.s3.amazonaws.com/photos/156831794/medium.jpeg,jprbelli,94535981,Tule Elk,Mammalia,566549,1,0,2021/08/27 6:00 PM PDT,2021-08-27,2021-08-28 01:00:00 UTC,Pacific Time (US & Canada),2604,28417,,obscured,true,,,247683,,2021-09-12 04:12:59 UTC,2021-09-12 23:35:11 UTC,research,CC-BY-NC,,NA,false
Cervus canadensis nannodes,2021-09-10 19:17:57 -0700,,"California, US",37.4875558688,-121.8547843963,,Tule Elk,https://www.inaturalist.org/observations/94395322,https://static.inaturalist.org/photos/156582368/medium.jpg,alsion,94395322,Tule Elk,Mammalia,566549,2,0,Fri Sep 10 2021 19:17:57 GMT-0700 (PDT),2021-09-10,2021-09-11 02:17:57 UTC,Pacific Time (US & Canada),5,28388,,obscured,true,,,697682,,2021-09-11 02:26:01 UTC,2021-09-12 06:13:52 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-03 16:48:43 -0700,,"California, US",38.1647293245,-122.9815803348,,Tule Elk,https://www.inaturalist.org/observations/94375609,https://inaturalist-open-data.s3.amazonaws.com/photos/156544963/medium.jpg,chalon9,94375609,Tule Elk,Mammalia,566549,3,0,Fri Sep 03 2021 16:48:43 GMT-0700 (PDT),2021-09-03,2021-09-03 23:48:43 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,2571501,Chalon Boesel,2021-09-10 22:19:13 UTC,2022-08-17 17:25:25 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-03 16:53:58 -0700,,"California, US",38.1610763481,-122.8284412259,,Tule Elk,https://www.inaturalist.org/observations/94374081,https://inaturalist-open-data.s3.amazonaws.com/photos/156542104/medium.jpg,chalon9,94374081,Tule Elk,Mammalia,566549,3,0,Fri Sep 03 2021 16:53:58 GMT-0700 (PDT),2021-09-03,2021-09-03 23:53:58 UTC,Pacific Time (US & Canada),NA,28300,,obscured,true,,,2571501,Chalon Boesel,2021-09-10 22:02:31 UTC,2022-08-17 17:25:32 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2019-02-20 21:25:46 UTC,,"California, US",38.1513775509,-122.8138719638,,Tule Elk,https://www.inaturalist.org/observations/94176159,https://static.inaturalist.org/photos/156193460/medium.jpg,sufficool,94176159,Tule Elk,Mammalia,566549,2,0,Wed Feb 20 2019 21:25:46 GMT-0800 (PST),2019-02-20,2019-02-20 21:25:46 UTC,UTC,593,28300,,obscured,true,,,4970870,Phillip Roselle,2021-09-09 02:55:39 UTC,2022-08-17 16:55:04 UTC,research,,,3,false
Cervus canadensis nannodes,2021-09-06 16:59:50 -0700,,"California, US",38.0462587341,-122.8418238576,,Tule Elk,https://www.inaturalist.org/observations/94155694,https://static.inaturalist.org/photos/156155897/medium.jpg,kittyoneil,94155694,Tule Elk,Mammalia,566549,3,0,Mon Sep 06 2021 16:59:50 GMT-0700 (PDT),2021-09-06,2021-09-06 23:59:50 UTC,Pacific Time (US & Canada),9020,28300,,obscured,true,,,572449,,2021-09-08 22:30:04 UTC,2022-08-17 17:25:33 UTC,research,,,3,false
Cervus canadensis nannodes,2019-04-07 10:31:29 -0700,,"Marin County, US-CA, US",38.0733664657,-122.9415768849,,Tule Elk,https://www.inaturalist.org/observations/94119094,https://inaturalist-open-data.s3.amazonaws.com/photos/156089639/medium.jpg,thisisforjunkmail,94119094,Tule Elk,Mammalia,566549,1,0,Sun Apr 07 2019 10:31:29 GMT-0700 (PDT),2019-04-07,2019-04-07 17:31:29 UTC,Pacific Time (US & Canada),7281,28300,obscured,obscured,true,,,4966414,,2021-09-08 16:34:04 UTC,2022-08-17 16:55:11 UTC,research,CC-BY-NC,,3,false
Cervus canadensis nannodes,2021-09-06 15:50:00 -0700,they were pretty far away but I wanted to show this broken antlered elk.,"California, US",38.1280991157,-122.9231044532,,Tule Elk,https://www.inaturalist.org/observations/94066186,https://inaturalist-open-data.s3.amazonaws.com/photos/155989193/medium.jpeg,lorri-gong,94066186,Tule Elk,Mammalia,566549,3,0,2021/09/06 3:50 PM PDT,2021-09-06,2021-09-06 22:50:00 UTC,Pacific Time (US & Canada),244,28300,,obscured,true,,,20270,Lorri Gong,2021-09-08 01:56:54 UTC,2022-08-17 17:10:17 UTC,research,CC-BY-NC-ND,,NA,false
